date,cpi_index,fuel_price_lkr,cpi_normalized,fuel_normalized
2015-09-13,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-09-14,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-09-15,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-09-16,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-09-17,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-09-18,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-09-19,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-09-20,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-09-21,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-09-22,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-09-23,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-09-24,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-09-25,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-09-26,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-09-27,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-09-28,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-09-29,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-09-30,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-10-01,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-10-02,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-10-03,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-10-04,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-10-05,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-10-06,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-10-07,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-10-08,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-10-09,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-10-10,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-10-11,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-10-12,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-10-13,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-10-14,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-10-15,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-10-16,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-10-17,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-10-18,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-10-19,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-10-20,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-10-21,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-10-22,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-10-23,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-10-24,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
2015-10-25,131.365949371736,106.0,-0.1995184955046522,-0.8450814567839809
